MuvBox;;;;;;
time;acc_y;acc_y-g;(acc_y-g)^2;média accy^2;rms;Velocidade
188.071946;0.991210938;-0.001906389;3.63432E-06;;;0.003810365
188.072998;1.003417969;0.010300642;0.000106103;;;0.00385368
188.074034;0.980957031;-0.012160295;0.000147873;;;0.00384423
188.075081;1.016113281;0.022995955;0.000528814;;;0.003899877
188.076131;1.044921875;0.051804549;0.002683711;;;0.004285118
188.077181;0.987792969;-0.005324358;2.83488E-05;;;0.004524503
188.078231;1.041992188;0.048874861;0.002388752;;;0.004748799
188.079281;1.031738281;0.038620955;0.001491578;;;0.005199424
188.080331;0.961914063;-0.031203264;0.000973644;;;0.005237627
188.081381;1.018554688;0.025437361;0.000647059;;;0.005207931
188.082431;0.999511719;0.006394392;4.08883E-05;;;0.005371873
188.083481;0.9921875;-0.000929826;8.64577E-07;;;0.005400016
188.084531;1.007324219;0.014206892;0.000201836;;;0.005468397
188.085581;1.037597656;0.04448033;0.0019785;;;0.005770651
188.08664;0.995117188;0.001999861;3.99944E-06;;;0.006012087
188.087684;1.038085938;0.044968611;0.002022176;;;0.006252604
188.089007;0.963867188;-0.029250139;0.000855571;;;0.006354606
188.089803;0.994628906;0.00151158;2.28487E-06;;;0.006246304
188.090835;1.010742188;0.017624861;0.000310636;;;0.006343172
188.091899;0.971191406;-0.02192592;0.000480746;;;0.006320725
188.092946;0.932128906;-0.06098842;0.003719587;;;0.005894916
188.093998;0.965820313;-0.027297014;0.000745127;;;0.005439358
188.095034;0.963378906;-0.02973842;0.000884374;;;0.005149528
188.096081;0.956542969;-0.036574358;0.001337684;;;0.004808976
188.097292;0.982910156;-0.01020717;0.000104186;;;0.004531096
188.098181;0.904296875;-0.088820451;0.007889073;;;0.004099281
188.099231;0.937011719;-0.056105608;0.003147839;;;0.003352876
188.100281;0.921386719;-0.071730608;0.00514528;;;0.002694488
188.101331;0.958007813;-0.035109514;0.001232678;;;0.002144234
188.103073;1.006835938;0.013718611;0.0001882;;;0.001961459
188.103473;0.963378906;-0.02973842;0.000884374;;;0.001930029
188.104481;1.014160156;0.02104283;0.000442801;;;0.001887035
188.105531;1.034179688;0.041062361;0.001686117;;;0.002206893
188.106581;0.943359375;-0.049757951;0.002475854;;;0.002162108
188.10764;1.002441406;0.00932408;8.69385E-05;;;0.001952079
188.108684;1.018066406;0.02494908;0.000622457;;;0.002127585
188.109747;0.982910156;-0.01020717;0.000104186;;;0.00220445
188.110792;0.965820313;-0.027297014;0.000745127;;;0.002012214
188.111835;0.992675781;-0.000441545;1.94962E-07;;;0.001870306
188.112899;1.006347656;0.01323033;0.000175042;;;0.001937049
188.113946;0.991210938;-0.001906389;3.63432E-06;;;0.001995204
188.114998;0.971679688;-0.021437639;0.000459572;;;0.001874747
188.116034;1.034667969;0.041550642;0.001726456;;;0.001976953
188.117081;0.983886719;-0.009230608;8.52041E-05;;;0.002142934
188.118131;0.967285156;-0.02583217;0.000667301;;;0.001962352
188.119181;1.041015625;0.047898299;0.002294247;;;0.002075998
188.120231;0.963378906;-0.02973842;0.000884374;;;0.002169526
188.121281;1.010253906;0.01713658;0.000293662;;;0.002104623
188.122331;1.039550781;0.046433455;0.002156066;;;0.002432025
188.123381;0.975097656;-0.01801967;0.000324709;;;0.002578363
188.124431;0.979492188;-0.013625139;0.000185644;;;0.002415384
188.125481;1.028320313;0.035202986;0.00123925;;;0.002526515
188.126531;0.968261719;-0.024855608;0.000617801;;;0.002579807
188.127581;0.956542969;-0.036574358;0.001337684;;;0.002263427
188.12864;1.079101563;0.085984236;0.007393289;;;0.002520082
188.129684;1.005371094;0.012253767;0.000150155;;;0.003023141
188.130747;1.017578125;0.024460799;0.000598331;;;0.003214571
188.131792;1.045410156;0.05229283;0.00273454;;;0.003607989
188.132835;1.018066406;0.02494908;0.000622457;;;0.004003152
188.133899;1.041992188;0.048874861;0.002388752;;;0.004388433
188.134946;1.04296875;0.049851424;0.002485164;;;0.004895446
188.135998;0.9609375;-0.032179826;0.001035541;;;0.004986632
188.137034;0.963867188;-0.029250139;0.000855571;;;0.004674471
188.138081;1.034179688;0.041062361;0.001686117;;;0.004735133
188.139131;0.970214844;-0.022902483;0.000524524;;;0.004828661
188.140181;0.950195313;-0.042922014;0.001842299;;;0.004489648
188.141231;0.974609375;-0.018507951;0.000342544;;;0.004173269
188.142281;0.96484375;-0.028273576;0.000799395;;;0.003932332
188.143331;0.969726563;-0.023390764;0.000547128;;;0.003666248
188.144381;0.973632813;-0.019484514;0.000379646;;;0.003445429
188.145431;1.041992188;0.048874861;0.002388752;;;0.003596797
188.146481;0.934570313;-0.058547014;0.003427753;;;0.003546983
188.147539;0.976074219;-0.017043108;0.000290468;;;0.003154709
188.148581;1.037109375;0.043992049;0.0019353;;;0.003292445
188.14964;0.96875;-0.024367326;0.000593767;;;0.003394384
188.150684;0.953125;-0.039992326;0.001599386;;;0.003064809
188.151747;0.988769531;-0.004347795;1.89033E-05;;;0.002833619
188.153;1.038574219;0.045456892;0.002066329;;;0.003086275
188.153835;1.046386719;0.053269392;0.002837628;;;0.003490625
188.154899;1.00390625;0.010788924;0.000116401;;;0.003824941
188.155946;1.015136719;0.022019392;0.000484854;;;0.003993429
188.156998;0.984375;-0.008742326;7.64283E-05;;;0.004061939
188.158034;0.990722656;-0.00239467;5.73445E-06;;;0.004005346
188.159081;1.024414063;0.031296736;0.000979486;;;0.004153773
188.160131;1.003417969;0.010300642;0.000106103;;;0.00436801
188.161181;0.942871094;-0.050246233;0.002524684;;;0.00416228
188.162231;1.032226563;0.039109236;0.001529532;;;0.004104922
188.163281;1.010253906;0.01713658;0.000293662;;;0.004394602
188.164331;0.987792969;-0.005324358;2.83488E-05;;;0.004455438
188.165381;1.03515625;0.042038924;0.001767271;;;0.004644527
188.166431;0.979980469;-0.013136858;0.000172577;;;0.00479338
188.167481;0.896972656;-0.09614467;0.009243798;;;0.004230553
188.168531;0.994140625;0.001023299;1.04714E-06;;;0.003740654
188.169581;0.966308594;-0.026808733;0.000718708;;;0.003607853
188.17064;0.903320313;-0.089797014;0.008063504;;;0.003002156
188.171684;0.983886719;-0.009230608;8.52041E-05;;;0.002495054
188.172748;0.995605469;0.002488142;6.19085E-06;;;0.002459865
188.173792;1.01953125;0.026413924;0.000697695;;;0.002607868
188.174835;1.022460938;0.029343611;0.000861048;;;0.002893118
188.175899;0.99609375;0.002976424;8.8591E-06;;;0.003061794
188.176946;1.040039063;0.046921736;0.002201649;;;0.003318048
188.177997;1.077148438;0.084031111;0.007061228;;;0.00399313
188.179034;1.032226563;0.039109236;0.001529532;;;0.004619482
188.180081;0.97265625;-0.020461076;0.000418656;;;0.00471525
188.181131;0.985839844;-0.007277483;5.29618E-05;;;0.004572389
188.182181;1.0234375;0.030320174;0.000919313;;;0.004691065
188.183231;1.014648438;0.021531111;0.000463589;;;0.004958112
188.184281;0.971191406;-0.02192592;0.000480746;;;0.004956079
188.185331;1.03125;0.038132674;0.001454101;;;0.005039547
188.186381;1.041503906;0.04838658;0.002341261;;;0.005485143
188.187431;0.943847656;-0.04926967;0.0024275;;;0.005480595
188.188481;1.017578125;0.024460799;0.000598331;;;0.005352823
188.189531;0.989746094;-0.003371233;1.13652E-05;;;0.00546144
188.190581;0.982910156;-0.01020717;0.000104186;;;0.005391508
188.19164;1.018066406;0.02494908;0.000622457;;;0.005468083
188.192684;0.978027344;-0.015089983;0.000227708;;;0.00551857
188.193747;1.0390625;0.045945174;0.002110959;;;0.005679449
188.194792;1.013671875;0.020554549;0.000422489;;;0.006020308
188.195835;0.995117188;0.001999861;3.99944E-06;;;0.006135695
188.196899;1.048339844;0.055222517;0.003049526;;;0.006434334
188.197946;0.997558594;0.004441267;1.97249E-05;;;0.006740739
188.198998;0.988769531;-0.004347795;1.89033E-05;;;0.006741221
188.200034;1.015625;0.022507674;0.000506595;;;0.006833502
188.201081;0.970214844;-0.022902483;0.000524524;;;0.006831475
188.202131;0.983398438;-0.009718889;9.44568E-05;;;0.006663467
188.203314;1.026367188;0.033249861;0.001105553;;;0.006800008
188.204231;1.015625;0.022507674;0.000506595;;;0.007050799
188.205281;1.031738281;0.038620955;0.001491578;;;0.007365626
188.206331;1.014160156;0.02104283;0.000442801;;;0.00767291
188.207381;0.986328125;-0.006789201;4.60933E-05;;;0.00774632
188.208431;0.952636719;-0.040480608;0.00163868;;;0.007502868
188.209481;0.982421875;-0.010695451;0.000114393;;;0.007239299
188.210531;0.892089844;-0.101027483;0.010206552;;;0.006663898
188.211581;0.938476563;-0.054640764;0.002985613;;;0.005862167
188.21264;0.966308594;-0.026808733;0.000718708;;;0.005439086
188.213687;0.931640625;-0.061476701;0.003779385;;;0.004985694
188.214747;0.977050781;-0.016066545;0.000258134;;;0.004582523
188.215792;0.970703125;-0.022414201;0.000502396;;;0.004385281
188.216835;0.990234375;-0.002882951;8.31141E-06;;;0.004255863
188.217899;0.900878906;-0.09223842;0.008507926;;;0.003759432
188.218946;0.958007813;-0.035109514;0.001232678;;;0.003105432
188.219998;0.985839844;-0.007277483;5.29618E-05;;;0.002886713
188.221034;0.980957031;-0.012160295;0.000147873;;;0.002787938
188.222081;1.006835938;0.013718611;0.0001882;;;0.002795941
188.223131;1.01953125;0.026413924;0.000697695;;;0.003002634
188.224181;1.017578125;0.024460799;0.000598331;;;0.003264651
188.225231;0.981933594;-0.011183733;0.000125076;;;0.003333032
188.226281;1.043457031;0.050339705;0.002534086;;;0.003534695
188.227331;0.969726563;-0.023390764;0.000547128;;;0.003673488
188.228381;0.967773438;-0.025343889;0.000642313;;;0.003422493
188.229431;1.0078125;0.014695174;0.000215948;;;0.003367649
188.230481;0.979492188;-0.013625139;0.000185644;;;0.00337316
188.231531;1.010253906;0.01713658;0.000293662;;;0.003391245
188.232581;0.995117188;0.001999861;3.99944E-06;;;0.003489802
188.23364;0.97265625;-0.020461076;0.000418656;;;0.003393908
188.234684;1.043945313;0.050827986;0.002583484;;;0.003549411
188.235747;0.976074219;-0.017043108;0.000290468;;;0.003725566
188.236792;1.012695313;0.019577986;0.000383298;;;0.003738559
188.237835;1.025878906;0.03276158;0.001073321;;;0.004006324
188.238899;0.963378906;-0.02973842;0.000884374;;;0.004022101
188.239946;1.008300781;0.015183455;0.000230537;;;0.003947354
188.240998;1.049316406;0.05619908;0.003158337;;;0.004315692
188.242034;0.974121094;-0.018996233;0.000360857;;;0.004504741
188.243081;1.022460938;0.029343611;0.000861048;;;0.004557881
188.244741;1.030761719;0.037644392;0.0014171;;;0.005103317
188.245182;0.954101563;-0.039015764;0.00152223;;;0.005100351
188.246231;1.051269531;0.058152205;0.003381679;;;0.005198814
188.247281;1.056152344;0.063035017;0.003973413;;;0.005822959
188.248331;0.984863281;-0.008254045;6.81293E-05;;;0.006105094
188.249381;1.0078125;0.014695174;0.000215948;;;0.006138268
188.250431;1.049804688;0.056687361;0.003213457;;;0.006505906
188.251481;0.979003906;-0.01411342;0.000199189;;;0.006725172
188.252531;1.011230469;0.018113142;0.000328086;;;0.006745772
188.253585;0.9609375;-0.032179826;0.001035541;;;0.006673049
188.25464;0.96484375;-0.028273576;0.000799395;;;0.006360216
188.255684;0.98046875;-0.012648576;0.000159986;;;0.006150661
188.256747;0.928222656;-0.06489467;0.004211318;;;0.005746349
188.257792;0.916503906;-0.07661342;0.005869616;;;0.005021018
188.258835;0.929199219;-0.063918108;0.004085524;;;0.00430207
188.260343;0.985839844;-0.007277483;5.29618E-05;;;0.003775455
188.260951;0.967773438;-0.025343889;0.000642313;;;0.00367817
188.261998;0.921386719;-0.071730608;0.00514528;;;0.003179641
188.263034;0.999511719;0.006394392;4.08883E-05;;;0.00284763
188.264081;1.012207031;0.019089705;0.000364417;;;0.002978504
188.265131;0.922363281;-0.070754045;0.005006135;;;0.00271242
188.266181;0.985839844;-0.007277483;5.29618E-05;;;0.002310538
188.267231;1.027832031;0.034714705;0.001205111;;;0.002451847
188.268281;0.952636719;-0.040480608;0.00163868;;;0.002422151
188.269331;0.98828125;-0.004836076;2.33876E-05;;;0.002188759
188.270381;0.999023438;0.005906111;3.48821E-05;;;0.002194269
188.271431;1.015625;0.022507674;0.000506595;;;0.002340608
188.272481;1.022949219;0.029831892;0.000889942;;;0.002610169
188.27355;0.982910156;-0.01020717;0.000104186;;;0.002713071
188.274581;1.037597656;0.04448033;0.0019785;;;0.002886392
188.27564;0.975585938;-0.017531389;0.00030735;;;0.003026375
188.276684;0.983398438;-0.009718889;9.44568E-05;;;0.002886831
188.277747;1.030273438;0.037156111;0.001380577;;;0.00302989
188.278792;0.962890625;-0.030226701;0.000913653;;;0.003065408
188.279835;0.98046875;-0.012648576;0.000159986;;;0.002846062
188.280899;1.0546875;0.061570174;0.003790886;;;0.003101379
188.282046;1.017578125;0.024460799;0.000598331;;;0.003585393
188.282998;0.962890625;-0.030226701;0.000913653;;;0.003558468
188.284034;1.030761719;0.037644392;0.0014171;;;0.003596162
188.285081;0.948730469;-0.044386858;0.001970193;;;0.003561536
188.286131;0.986328125;-0.006789201;4.60933E-05;;;0.003297966
188.287181;0.979492188;-0.013625139;0.000185644;;;0.003192827
188.288231;0.954589844;-0.038527483;0.001484367;;;0.002924228
188.289281;0.973632813;-0.019484514;0.000379646;;;0.002625452
188.290331;1.062011719;0.068894392;0.004746437;;;0.002879925
188.291381;1.010253906;0.01713658;0.000293662;;;0.003323006
188.292431;1.017578125;0.024460799;0.000598331;;;0.003537243
188.293481;1.072753906;0.07963658;0.006341985;;;0.004073371
188.294539;0.994628906;0.00151158;2.28487E-06;;;0.004494488
188.295581;1.02734375;0.034226424;0.001171448;;;0.004677146
188.29664;1.014160156;0.02104283;0.000442801;;;0.004964236
188.297684;1.020507813;0.027390486;0.000750239;;;0.005212254
188.298747;0.970214844;-0.022902483;0.000524524;;;0.005235655
188.299792;0.999023438;0.005906111;3.48821E-05;;;0.005148536
188.300835;1.005371094;0.012253767;0.000150155;;;0.00524144
188.301899;0.967285156;-0.02583217;0.000667301;;;0.005170576
188.302946;0.98046875;-0.012648576;0.000159986;;;0.004972957
188.303997;1.046386719;0.053269392;0.002837628;;;0.005182363
188.305034;0.9921875;-0.000929826;8.64577E-07;;;0.005448588
188.306081;0.970214844;-0.022902483;0.000524524;;;0.005326196
188.307244;1.047363281;0.054245955;0.002942624;;;0.005504995
188.308209;0.991699219;-0.001418108;2.01103E-06;;;0.005755047
188.309231;0.989746094;-0.003371233;1.13652E-05;;;0.005731038
188.31046;1;0.006882674;4.73712E-05;;;0.005752206
188.311331;1.004394531;0.011277205;0.000127175;;;0.00582979
188.312381;1.042480469;0.049363142;0.00243672;;;0.006142103
188.313431;1.007324219;0.014206892;0.000201836;;;0.006469504
188.314481;0.995117188;0.001999861;3.99944E-06;;;0.006552973
188.315531;1.02734375;0.034226424;0.001171448;;;0.006739547
188.316581;0.991699219;-0.001418108;2.01103E-06;;;0.006908518
188.31764;1.022949219;0.029831892;0.000889942;;;0.007056111
188.318684;0.981933594;-0.011183733;0.000125076;;;0.007151605
188.319747;0.955566406;-0.03755092;0.001410072;;;0.006897501
188.320792;0.990722656;-0.00239467;5.73445E-06;;;0.006692751
188.321835;1.03515625;0.042038924;0.001767271;;;0.006895568
188.322899;0.967285156;-0.02583217;0.000667301;;;0.00698015
188.323946;1.0234375;0.030320174;0.000919313;;;0.007003198
188.324998;1.016601563;0.023484236;0.000551509;;;0.007280832
188.326034;0.896484375;-0.096632951;0.009337927;;;0.006909121
188.327081;0.944824219;-0.048293108;0.002332224;;;0.006164848
188.328131;0.9609375;-0.032179826;0.001035541;;;0.005750392
188.329181;0.922363281;-0.070754045;0.005006135;;;0.005220257
188.330231;0.952636719;-0.040480608;0.00163868;;;0.004647371
188.331281;0.952636719;-0.040480608;0.00163868;;;0.0042304
188.332331;0.965820313;-0.027297014;0.000745127;;;0.003881329
188.333381;1.033691406;0.04057408;0.001646256;;;0.003949709
188.334431;0.990722656;-0.00239467;5.73445E-06;;;0.004146342
188.335481;0.955566406;-0.03755092;0.001410072;;;0.003940613
188.336531;0.994628906;0.00151158;2.28487E-06;;;0.003755001
188.337581;0.99609375;0.002976424;8.8591E-06;;;0.003778115
188.33864;0.991699219;-0.001418108;2.01103E-06;;;0.00378621
188.339684;1.009765625;0.016648299;0.000277166;;;0.003864201
188.340747;1.001953125;0.008835799;7.80713E-05;;;0.003997075
188.341792;1.014160156;0.02104283;0.000442801;;;0.004150225
188.343308;1.017578125;0.024460799;0.000598331;;;0.004488589
188.343899;1.041503906;0.04838658;0.002341261;;;0.004699763
188.344946;1.0234375;0.030320174;0.000919313;;;0.005103964
188.345998;0.960449219;-0.032668108;0.001067205;;;0.005091849
188.347034;0.971679688;-0.021437639;0.000459572;;;0.004816906
188.348081;1.021484375;0.028367049;0.000804689;;;0.004852492
188.349131;0.974609375;-0.018507951;0.000342544;;;0.004903269
188.350181;0.99609375;0.002976424;8.8591E-06;;;0.004823278
188.351231;0.986328125;-0.006789201;4.60933E-05;;;0.004803641
188.352281;1.01171875;0.018601424;0.000346013;;;0.004864477
188.353893;1.044921875;0.051804549;0.002683711;;;0.005421167
188.354413;0.987304688;-0.005812639;3.37868E-05;;;0.005538474
188.355504;1.012207031;0.019089705;0.000364417;;;0.005609525
188.356489;1.0078125;0.014695174;0.000215948;;;0.005772754
188.357531;0.973632813;-0.019484514;0.000379646;;;0.005748275
188.358581;1.038085938;0.044968611;0.002022176;;;0.005879525
188.35964;0.992675781;-0.000441545;1.94962E-07;;;0.006110816
188.360684;0.98046875;-0.012648576;0.000159986;;;0.006043784
188.361747;1.026367188;0.033249861;0.001105553;;;0.006151199
188.362792;1.042480469;0.049363142;0.00243672;;;0.006574651
188.363835;1.001464844;0.008347517;6.9681E-05;;;0.006869894
188.364899;1.050292969;0.057175642;0.003269054;;;0.007211854
188.365946;0.96875;-0.024367326;0.000593767;;;0.007380342
188.366998;1.005371094;0.012253767;0.000150155;;;0.007317835
188.368034;1.030761719;0.037644392;0.0014171;;;0.007571397
188.369081;0.943847656;-0.04926967;0.0024275;;;0.007511695
188.370131;0.936035156;-0.05708217;0.003258374;;;0.006963956
188.371181;0.979980469;-0.013136858;0.000172577;;;0.006602311
188.372231;0.969726563;-0.023390764;0.000547128;;;0.006414184
188.373377;0.956542969;-0.036574358;0.001337684;;;0.006077113
188.374331;0.938964844;-0.054152483;0.002932491;;;0.005652568
188.375381;0.895996094;-0.097121233;0.009432534;;;0.004873471
188.376431;0.923828125;-0.069289201;0.004800993;;;0.004016415
188.377481;0.930664063;-0.062453264;0.00390041;;;0.003337909
188.378531;0.966796875;-0.026320451;0.000692766;;;0.002880702
188.379581;0.963867188;-0.029250139;0.000855571;;;0.002594499
188.38064;0.921386719;-0.071730608;0.00514528;;;0.002069965
188.381684;1.016113281;0.022995955;0.000528814;;;0.001820404
188.382747;1.002441406;0.00932408;8.69385E-05;;;0.001988921
188.383792;0.928710938;-0.064406389;0.004148183;;;0.001706584
188.384835;1.024414063;0.031296736;0.000979486;;;0.001537198
188.385899;0.984375;-0.008742326;7.64283E-05;;;0.001654908
188.386946;0.96484375;-0.028273576;0.000799395;;;0.001464811
188.387997;0.988769531;-0.004347795;1.89033E-05;;;0.001296643
188.389034;1.014160156;0.02104283;0.000442801;;;0.001381562
188.390081;1.015136719;0.022019392;0.000484854;;;0.00160271
188.391131;0.977050781;-0.016066545;0.000258134;;;0.001633369
188.392181;0.999023438;0.005906111;3.48821E-05;;;0.00158104
188.393231;1.02734375;0.034226424;0.001171448;;;0.001787732
188.394281;0.966308594;-0.026808733;0.000718708;;;0.001825935
188.395331;0.992675781;-0.000441545;1.94962E-07;;;0.00168559
188.39643;1.036132813;0.043015486;0.001850332;;;0.001915088
188.397431;0.974609375;-0.018507951;0.000342544;;;0.002035418
188.398481;1.038085938;0.044968611;0.002022176;;;0.002171697
188.399531;1.040039063;0.046921736;0.002201649;;;0.002644955
188.400581;0.959960938;-0.033156389;0.001099346;;;0.00271585
188.40164;0.999023438;0.005906111;3.48821E-05;;;0.002574302
188.402684;1.025878906;0.03276158;0.001073321;;;0.002772312
188.403751;0.97265625;-0.020461076;0.000418656;;;0.002836688
188.404792;0.977050781;-0.016066545;0.000258134;;;0.002650174
188.405946;1.034667969;0.041550642;0.001726456;;;0.002794424
188.406898;0.9765625;-0.016554826;0.000274062;;;0.002911143
188.407946;1.057617188;0.064499861;0.004160232;;;0.003157602
188.408998;1.039550781;0.046433455;0.002156066;;;0.003730024
188.410058;0.987792969;-0.005324358;2.83488E-05;;;0.003943763
188.411079;1.050292969;0.057175642;0.003269054;;;0.004203434
188.412151;1.0546875;0.061570174;0.003790886;;;0.004827819
188.413181;1;0.006882674;4.73712E-05;;;0.005173653
188.414231;0.985839844;-0.007277483;5.29618E-05;;;0.00517162
188.415513;1.047363281;0.054245955;0.002942624;;;0.005466967
188.416363;1.001953125;0.008835799;7.80713E-05;;;0.005729971
188.418263;0.960449219;-0.032668108;0.001067205;;;0.005507866
188.418526;1.002929688;0.009812361;9.62824E-05;;;0.005478381
188.419561;1.024414063;0.031296736;0.000979486;;;0.005687079
188.420778;0.987304688;-0.005812639;3.37868E-05;;;0.005839203
188.421617;0.996582031;0.003464705;1.20042E-05;;;0.005829541
188.42264;1.016601563;0.023484236;0.000551509;;;0.005964766
188.423684;0.927734375;-0.065382951;0.00427493;;;0.00575021
188.42476;1.005859375;0.012742049;0.00016236;;;0.005472383
188.425973;1.034667969;0.041550642;0.001726456;;;0.005795411
188.426852;0.952148438;-0.040968889;0.00167845;;;0.00579792
188.427899;0.984863281;-0.008254045;6.81293E-05;;;0.005545134
188.428946;1.024414063;0.031296736;0.000979486;;;0.00566347
188.429998;1.026367188;0.033249861;0.001105553;;;0.005996534
188.431034;1.039550781;0.046433455;0.002156066;;;0.006401452
188.432081;1.010742188;0.017624861;0.000310636;;;0.006730425
188.433131;1.033691406;0.04057408;0.001646256;;;0.007030164
188.434181;0.976074219;-0.017043108;0.000290468;;;0.007151355
188.435231;0.984375;-0.008742326;7.64283E-05;;;0.007018553
188.436281;1.017578125;0.024460799;0.000598331;;;0.007099507
188.437331;0.979492188;-0.013625139;0.000185644;;;0.007155314
188.438381;0.959472656;-0.03364467;0.001131964;;;0.006911862
188.440153;1.030761719;0.037644392;0.0014171;;;0.006946627
188.440582;1.035644531;0.042527205;0.001808563;;;0.007115327
188.441535;1.005859375;0.012742049;0.00016236;;;0.007373682
188.442581;1.031738281;0.038620955;0.001491578;;;0.007637206
188.443654;0.953125;-0.039992326;0.001599386;;;0.007629989
188.444695;0.896972656;-0.09614467;0.009243798;;;0.006934859
188.445747;1.000488281;0.007370955;5.4331E-05;;;0.006476781
188.446792;0.956542969;-0.036574358;0.001337684;;;0.006327092
188.449174;0.947265625;-0.045851701;0.002102379;;;0.00536405
188.449947;0.959472656;-0.03364467;0.001131964;;;0.005062635
188.450997;1.034179688;0.041062361;0.001686117;;;0.005100838
188.452034;1.065429688;0.072312361;0.005229078;;;0.005677516
188.453081;0.963867188;-0.029250139;0.000855571;;;0.005898664
188.454131;1.041015625;0.047898299;0.002294247;;;0.005994707
188.455181;1.060058594;0.066941267;0.004481133;;;0.006586159
188.456231;1.012207031;0.019089705;0.000364417;;;0.00702924
188.457281;0.987792969;-0.005324358;2.83488E-05;;;0.007100135
188.458331;0.998535156;0.00541783;2.93529E-05;;;0.007100616
188.459381;1.048339844;0.055222517;0.003049526;;;0.007412929
188.460431;1.008300781;0.015183455;0.000230537;;;0.007775538
188.461481;1;0.006882674;4.73712E-05;;;0.007889184
188.462531;1.051757813;0.058640486;0.003438707;;;0.008226645
188.463581;1.029296875;0.036179549;0.00130896;;;0.008714991
188.46464;0.958007813;-0.035109514;0.001232678;;;0.00872055
188.465684;1.029785156;0.03666783;0.00134453;;;0.008728529
188.466747;1.020507813;0.027390486;0.000750239;;;0.00906253
188.467792;0.974121094;-0.018996233;0.000360857;;;0.009105557
188.468835;0.987792969;-0.005324358;2.83488E-05;;;0.008981135
188.469899;1.007324219;0.014206892;0.000201836;;;0.009027492
188.470946;1.049316406;0.05619908;0.003158337;;;0.009389065
188.471998;1.021972656;0.02885533;0.00083263;;;0.00982795
188.473034;1.007324219;0.014206892;0.000201836;;;0.010046775
188.474085;1.05078125;0.057663924;0.003325128;;;0.01041728
188.475131;0.982910156;-0.01020717;0.000104186;;;0.010660763
188.476181;0.987792969;-0.005324358;2.83488E-05;;;0.010580772
188.477231;1.008300781;0.015183455;0.000230537;;;0.010631548
188.478281;0.962890625;-0.030226701;0.000913653;;;0.010554072
188.479331;0.990234375;-0.002882951;8.31141E-06;;;0.010383549
188.480381;1.039550781;0.046433455;0.002156066;;;0.010607845
188.481431;1.018554688;0.025437361;0.000647059;;;0.010977998
188.482481;1.03515625;0.042038924;0.001767271;;;0.011325517
188.483531;0.983398438;-0.009718889;9.44568E-05;;;0.011491974
188.484581;0.986328125;-0.006789201;4.60933E-05;;;0.011406953
188.48564;0.986328125;-0.006789201;4.60933E-05;;;0.011336421
188.486684;0.968261719;-0.024855608;0.000617801;;;0.011174374
188.487747;0.8828125;-0.110304826;0.012167155;;;0.010469645
188.488792;0.952148438;-0.040968889;0.00167845;;;0.009694258
188.489835;0.994140625;0.001023299;1.04714E-06;;;0.0094899
188.490899;0.942871094;-0.050246233;0.002524684;;;0.009233009
188.491946;0.964355469;-0.028761858;0.000827244;;;0.00882726
188.492997;0.923828125;-0.069289201;0.004800993;;;0.008321792
188.494034;0.970703125;-0.022414201;0.000502396;;;0.007855344
188.495081;0.923828125;-0.069289201;0.004800993;;;0.007384398
188.496131;0.916015625;-0.077101701;0.005944672;;;0.006630448
188.497181;0.970214844;-0.022902483;0.000524524;;;0.006115401
188.498232;0.9765625;-0.016554826;0.000274062;;;0.005911993
188.499481;0.940429688;-0.052687639;0.002775987;;;0.00548779
188.500359;1.022460938;0.029343611;0.000861048;;;0.005387257
188.501381;0.979980469;-0.013136858;0.000172577;;;0.0054685
188.502431;0.98828125;-0.004836076;2.33876E-05;;;0.005375934
188.503481;1.030273438;0.037156111;0.001380577;;;0.005542391
188.504561;0.965820313;-0.027297014;0.000745127;;;0.005594618
188.505581;0.99609375;0.002976424;8.8591E-06;;;0.00547294
188.50664;0.98828125;-0.004836076;2.33876E-05;;;0.00546328
188.507684;0.999511719;0.006394392;4.08883E-05;;;0.00547126
188.508747;0.985839844;-0.007277483;5.29618E-05;;;0.005466656
188.509792;0.976074219;-0.017043108;0.000290468;;;0.005341995
188.510835;0.995605469;0.002488142;6.19085E-06;;;0.005267533
188.511918;1.007324219;0.014206892;0.000201836;;;0.005356219
188.512962;0.968261719;-0.024855608;0.000617801;;;0.005301689
188.513998;1.025390625;0.032273299;0.001041566;;;0.005339382
188.515034;1.001464844;0.008347517;6.9681E-05;;;0.0055458
188.516081;0.987304688;-0.005812639;3.37868E-05;;;0.005558818
188.517137;1.029785156;0.03666783;0.00134453;;;0.005718638
188.518217;1.001953125;0.008835799;7.80713E-05;;;0.005959689
188.519231;0.966308594;-0.026808733;0.000718708;;;0.005870298
188.520281;1.047851563;0.054734236;0.002995837;;;0.006014121
188.521331;1.0234375;0.030320174;0.000919313;;;0.006452172
188.522381;0.952148438;-0.040968889;0.00167845;;;0.006397329
188.523431;1.062988281;0.069870955;0.00488195;;;0.006546182
188.524481;1.047363281;0.054245955;0.002942624;;;0.007185415
188.525783;1.002929688;0.009812361;9.62824E-05;;;0.007594511
188.526621;1.032226563;0.039109236;0.001529532;;;0.007795598
188.52764;1.058105469;0.064988142;0.004223459;;;0.008315897
188.528684;1.009277344;0.016160017;0.000261146;;;0.008731442
188.529747;1.028320313;0.035202986;0.00123925;;;0.00899925
188.530943;0.95703125;-0.036086076;0.001302205;;;0.008994069
